"cluster_number","position_number","(2, 5]","(5, 10]","[0]","(0, 2]","(10, 15]","(15, 20]","(20, 30)"
0,3766,0.0029358872711638282,0,0,0,0,0,0
0,3768,0,0,0,0.007347032787387592,0,0,0
0,3769,0,0,0.0074956134148272445,0,0,0,0
0,3770,0,0,0,0,0,0,0.013760542905207049
0,3771,0,0.0034348839361164067,0,0,0,0,0
0,3772,0,0,0.006440512406288512,0,0,0,0
0,3775,0,0,0.00971776429444417,0,0,0,0
0,3777,0.001938880169688788,0,0,0,0,0,0
0,3779,0,0.00220813967321769,0,0,0.0035850299564072507,0,0
0,3780,0,0,0.00547684471457452,0,0,0,0
0,3781,0.0026416725552902676,0.002570670067328057,0,0.004856247684627193,0,0,0
0,3782,0,0,0.006757583786290408,0,0,0,0
0,3783,0,0.0040594082881375716,0,0,0,0,0
0,3785,0.00565728049511934,0,0,0,0,0,0
0,3786,0,0,0.006841790437832967,0,0,0,0
0,3787,0.006353561171441721,0.006182791085009532,0,0,0,0,0
0,3788,0.0041575316390306555,0.004045786112674023,0,0,0,0,0
0,3789,0,0,0.01743027563924113,0,0,0,0
0,3790,0,0,0.007733150459663319,0,0,0,0
0,3791,0,0,0.00484815613806707,0,0,0,0
0,3792,0,0,0.009305994620950773,0,0,0,0
0,3793,0,0,0.013230209220146885,0,0,0,0
0,3796,0.003321566832255055,0,0,0.0061061130404561756,0,0,0
0,3797,0,0,0,0.008222311061697305,0,0,0
0,3798,0,0,0.009189182972989048,0,0,0,0
0,3799,0.004424801530111198,0.004305872362774496,0,0,0,0,0
0,3801,0,0.001996099770822614,0,0,0,0,0
0,3803,0,0,0.010167660789557326,0,0,0,0
0,3804,0,0,0.04880477178987517,0,0,0,0
0,3806,0,0,0.012133783041681672,0,0,0,0
0,3807,0,0,0,0.008466840758699455,0,0,0
0,3809,0,0,0.0073946623924053285,0,0,0,0
0,3811,0,0,0.027452684131804784,0,0,0,0
0,3812,0,0,0.006083697314527375,0,0,0,0
0,3814,0,0,0.0037931169784877075,0,0,0,0
0,3815,0,0.007176453937957492,0,0,0,0,0
0,3816,0.011688154985199392,0,0,0,0,0,0
0,3817,0.007647805113772441,0,0,0,0,0,0
0,3818,0,0,0.03050298236867198,0,0,0,0
0,3819,0,0,0.014739696178150219,0,0,0,0
0,3821,0.004316879541571901,0,0,0,0,0,0
0,3823,0.005762532225261095,0.0056076477282644595,0,0,0,0,0
0,3824,0,0,0,0,0,0,0
0,3825,0,0,0,0.0077206107257293335,0,0,0
0,3827,0.0041715300620576955,0,0,0,0,0,0
0,3828,0,0,0.01262192373876082,0,0,0,0
0,3829,0.0041715300620576955,0,0,0,0,0,0
0,3830,0.0036763929627036665,0,0,0,0,0,0
0,3831,0,0,0,0.007746871306429093,0,0,0
0,3833,0.0051408482507516,0,0,0,0,0,0
0,3834,0.002922038746299848,0,0,0,0,0,0
0,3836,0,0,0,0.008759923708039052,0,0,0
0,3837,0.0024010550938587897,0.002336519886776858,0,0,0,0,0
0,3838,0,0,0.016148637724591047,0,0,0,0
0,3839,0,0.004803363591939677,0,0,0,0,0
0,3840,0.0024485067755556037,0,0,0,0,0,0
0,3842,0.005340277708754894,0,0,0,0,0,0
0,3843,0.0032863247438491656,0,0,0,0,0,0
0,3845,0,0.003952932005170029,0,0,0,0,0
0,3847,0,0,0.004826845561636006,0,0,0,0
0,3850,0.0015904293047896475,0.001547681978917662,0,0,0,0,0
0,3852,0.003788820882052402,0,0,0,0,0,0
0,3853,0,0,0,0.00918379098423449,0,0,0
0,3854,0,0,0.008479593554225416,0,0,0,0
0,3857,0,0,0,0.0023169686308139913,0,0,0
0,3858,0,0,0.0075993589292193174,0,0,0,0
0,3859,0,0,0.013230209220146885,0,0,0,0
0,3860,0,0.003577579411207296,0,0,0,0,0
0,3861,0.003036628501056705,0,0,0,0,0,0
0,3862,0.0037657885362648497,0,0,0,0,0,0
0,3863,0,0.0049009929332392635,0,0,0,0,0
0,3864,0.00320140679181172,0,0,0,0,0,0
0,3865,0,0,0,0.006718525557788063,0,0,0
0,3866,0,0,0,0,0,0,0
0,3867,0.00638631148675843,0,0,0,0,0,0
0,3871,0.004802110187717579,0,0,0,0,0,0
0,3872,0,0,0,0.006155622065108523,0,0,0
0,3873,0.0028481481113359435,0,0,0,0,0,0
0,3874,0,0,0.03993117691898877,0,0,0,0
0,3875,0.004710815317228652,0,0,0,0,0,0
0,3876,0,0,0.013556881052743101,0,0,0,0
0,3878,0.0032689826607681673,0.003181119423685643,0,0,0,0,0
0,3879,0.004605741369632474,0,0,0,0,0,0
0,3880,0.004505252467022311,0,0,0.008282109687600557,0,0,0
0,3881,0,0,0.007296394453635823,0,0,0,0
0,3882,0.002396410886713995,0,0,0,0,0,0
0,3883,0,0.005530478264114031,0,0,0,0,0
0,3884,0,0,0.010508204452365466,0,0,0,0
0,3885,0.004129814761437119,0,0,0,0,0,0
0,3887,0,0,0.009548759698019054,0,0,0,0
0,3888,0,0.0024455258855514378,0,0,0,0,0
0,3889,0.007161528488041245,0,0,0,0,0,0
0,3890,0.0027904153793494044,0,0,0,0,0,0
0,3891,0.0029428608751333385,0,0,0.005409929130855471,0.004649468779568549,0,0
0,3892,0.0025919339506927518,0.0025222683296587003,0,0,0,0,0
0,3893,0.003357572976778145,0,0,0,0,0,0
0,3894,0.0050159693458750425,0,0,0,0,0,0
0,8313,0.0017775386347649003,0.0017297622117315049,0,0,0,0,0
0,3896,0.0030071466709493577,0.0029263210232448027,0,0,0,0,0
0,3900,0,0,0.013230209220146885,0,0,0,0
0,3901,0,0,0.016148637724591047,0,0,0,0
0,3903,0,0,0,0.006155622065108523,0,0,0
0,3904,0,0,0,0.013241745140059031,0,0,0
0,3906,0.004877733970201321,0,0,0,0,0,0
0,3907,0,0.00463709331375715,0,0,0,0,0
0,3908,0,0,0.03600352017285873,0,0,0,0
0,3909,0.003731760326599806,0.003631458619207406,0,0,0,0,0
0,3910,0,0,0.006757583786290408,0,0,0,0
0,3911,0,0,0.006757583786290408,0,0,0,0
0,3912,0,0,0.006778440526371551,0,0,0,0
0,3913,0.0029151633610144364,0,0,0,0,0,0
0,3914,0,0.0033866411842046595,0,0,0,0,0
0,3915,0,0,0.04575447355300797,0,0,0,0
0,3916,0.006999686036334099,0,0,0,0,0,0
0,3917,0.0027593417114279185,0,0,0,0,0,0
0,3918,0.0025284580172063994,0.002460498493013998,0,0,0,0,0
0,3919,0.002533628687998232,0,0,0,0,0,0
0,3921,0,0,0.0065363533647154245,0,0,0,0
0,3922,0,0,0.009189182972989048,0,0,0,0
0,3923,0.0050159693458750425,0,0,0,0,0,0
0,3924,0.00854444433400783,0,0,0,0,0,0
0,3925,0,0,0,0,0.0026099018082644783,0,0
0,3926,0,0,0.009227792985480598,0,0,0,0
0,3927,0.0060142933418987155,0,0,0,0,0,0
0,3928,0.006452835564745497,0,0,0,0,0,0
0,3930,0.0018086779977096869,0,0,0,0,0,0
0,3931,0.00804509369111127,0,0,0,0,0,0
0,3933,0.014240740556679718,0,0,0,0,0,0
0,3934,0,0,0.009466442804070614,0,0,0,0
0,3935,0,0,0,0.005825013207391697,0,0,0
0,3936,0.003612082881723427,0,0,0,0,0,0
0,3937,0.0019918720714326935,0,0,0,0,0,0
0,3940,0,0.003415422837328212,0,0,0,0,0
0,3941,0,0.006120021632369841,0,0,0,0,0
0,3942,0,0,0,0,0,0,0
0,3944,0,0,0.007153793910568022,0,0,0,0
0,3945,0,0,0.009548759698019054,0,0,0,0
0,3946,0.003330495775352515,0,0,0,0,0,0
0,3947,0.0012426724457684408,0,0,0,0,0,0
0,3949,0.0021659867629914955,0,0,0,0,0,0
0,3950,0,0.0024455258855514378,0,0,0,0,0
0,3952,0.004075475093523472,0,0,0,0,0,0
0,3953,0,0.003474479139990947,0,0.006563631596801595,0,0,0
0,3954,0.023376309970398784,0,0,0,0,0,0
0,8315,0,0,0.007815710784855453,0,0,0,0
0,3957,0,0,0,0,0,0,0
0,3958,0.003441512301197599,0,0,0,0,0,0
0,3959,0.0028416156615393017,0,0,0,0,0,0
0,3960,0.004062112880102084,0,0,0,0,0,0
0,3961,0,0.003504779830165287,0,0,0,0,0
0,3962,0.004897013551111207,0.004765392338248453,0,0,0,0,0
0,3963,0.00607325700211341,0.005910020890082641,0,0,0,0,0
0,3964,0,0,0.012995353435173862,0,0,0,0
0,3966,0,0.0038766696513725363,0,0,0,0,0
0,3967,0,0.006058513877270647,0,0,0,0,0
0,3969,0.0025757680424763735,0,0,0,0,0,0
0,3972,0,0,0,0.007370809592524769,0,0,0
0,3973,0.004331973525982991,0.0042155393761428624,0,0,0,0,0
0,3974,0.0027716877593537705,0,0,0,0,0,0
0,3975,0.004955777713724542,0,0,0,0,0,0
0,3976,0.01214651400422682,0,0,0,0,0,0
0,3977,0.004877733970201321,0,0,0,0,0,0
0,3978,0,0,0.013391553235026724,0,0,0,0
0,3979,0,0,0,0,0,0,0
0,3980,0,0,0.04991397114873597,0,0,0,0
0,3981,0,0.004321305597049673,0,0,0,0,0
0,3982,0,0,0,0,0,0,0
0,3984,0,0,0.012995353435173862,0,0,0,0
0,8316,0.002523308408210052,0,0,0,0,0,0
0,3986,0.0032863247438491656,0,0,0.006041326695199346,0,0,0
0,3988,0.003136568173243381,0,0,0.0057660257318738065,0,0,0
0,3989,0,0.006698023675426994,0,0,0,0,0
0,3991,0.006999686036334099,0,0,0,0,0,0
0,3992,0,0,0.006497676717586931,0,0,0,0
0,3993,0,0.0027652391320570156,0,0,0,0,0
0,3994,0,0.008490452546315906,0,0,0,0,0
0,3995,0,0,0.013072706729430849,0,0,0,0
0,3998,0.006960361957478289,0,0,0,0,0,0
0,3999,0,0.0040594082881375716,0,0,0,0,0
0,4000,0,0.002137667130455423,0,0,0,0,0
0,4001,0,0.009346079547107432,0,0,0,0,0
0,4002,0,0,0.015146308486512983,0,0,0,0
0,4005,0.0030071466709493577,0,0,0,0,0,0
0,4006,0.005077641100127605,0,0,0,0,0,0
0,4007,0,0.0034545680847474463,0,0,0,0,0
0,4008,0.004936033579406914,0,0,0,0,0,0
0,4009,0.001982311085489817,0.0019290308185229742,0,0,0,0,0
0,4010,0.0022163585481773445,0.002156787587794023,0,0,0,0,0
0,4011,0,0,0.009466442804070614,0,0,0,0
0,4012,0,0.004982001080896111,0,0,0,0,0
0,4013,0,0,0.006757583786290408,0,0,0,0
0,4014,0,0,0.013812671261285426,0,0,0,0
0,4015,0.00447272356834345,0.004352506359483245,0,0,0,0,0
0,4016,0,0,0.009227792985480598,0,0,0,0
0,4017,0.0036226445275764196,0.0035252756186457857,0,0,0,0,0
0,4018,0.003945682893092789,0,0,0,0,0,0
0,4021,0,0,0.008749859484240568,0,0,0,0
0,4022,0,0,0.022183987177215987,0,0,0,0
0,4026,0,0,0.005919716254836611,0,0,0,0
0,4027,0,0,0.042234898664315054,0,0,0,0
0,4028,0.0035911432708148855,0,0,0,0,0,0
0,4030,0.006353561171441721,0,0,0,0,0,0
0,8238,0.0044889290885186065,0,0,0,0,0,0
0,4032,0.0020649073807185595,0.0020094071026280982,0,0,0,0,0
0,4033,0,0,0.03431585516475598,0,0,0,0
0,4036,0,0.004881150856586473,0,0,0,0,0
0,4037,0.004424801530111198,0.004305872362774496,0,0,0,0,0
0,4038,0,0.0015884641127494846,0,0,0,0,0
0,4040,0.003403693484700922,0.0033122095098265356,0,0.006257088362885037,0,0,0
0,4041,0,0,0.006478509529629447,0,0,0,0
0,4042,0.003945682893092789,0,0,0.0072534400130259665,0,0,0
0,4044,0,0,0.009892859146596319,0,0,0,0
0,4045,0,0,0.00971776429444417,0,0,0,0
0,4046,0,0,0.04482070878662005,0,0,0,0
0,4048,0,0,0.007200704034571746,0,0,0,0
0,4049,0.0023825854392906455,0,0,0,0,0,0
0,4050,0,0,0.008927702156684484,0,0,0,0
0,4052,0.0036873346084259984,0,0,0,0,0,0
0,4053,0,0.0015637409358973523,0,0,0,0,0
0,4054,0,0,0,0,0,0,0
0,4055,0,0,0.0036849240445375546,0,0,0,0
0,4056,0,0,0.007272234207100605,0,0,0,0
0,4057,0,0,0.012995353435173862,0,0,0,0
0,4059,0,0,0,0.007991509347684748,0,0,0
0,4060,0,0,0.0061175897786751605,0,0,0,0
0,4061,0.0026193328296641345,0,0,0.004815180050930557,0,0,0
0,4062,0,0,0.06459455089836419,0,0,0,0
0,4063,0,0,0,0,0,0,0
0,4064,0,0,0.013641085282884364,0,0,0,0
0,4066,0,0,0.01071324258802138,0,0,0,0
0,4067,0.0017255493432188516,0,0,0,0,0,0
0,4069,0.0023420499592270994,0,0,0,0,0,0
0,4070,0.003120766822244674,0,0,0,0,0,0
0,4071,0,0,0.008578963791188995,0,0,0,0
0,4072,0,0.003206500695683135,0,0.006057394053431259,0,0,0
0,4073,0,0,0,0.007746871306429093,0,0,0
0,8319,0,0.003240979197787255,0,0,0,0,0
0,4076,0,0.005633851689611489,0,0,0,0,0
0,4077,0,0,0.006083697314527375,0,0,0,0
0,4079,0,0,0.007369848089075109,0,0,0,0
0,4080,0,0,0.006100596473734396,0,0,0,0
0,4081,0.003330495775352515,0,0,0,0,0,0
0,4082,0,0,0.00522908269177234,0,0,0,0
0,4083,0.0028481481113359435,0,0,0,0,0,0
0,4084,0,0,0,0,0,0,0
0,4085,0,0,0.007200704034571746,0,0,0,0
0,4086,0,0.004400161538601674,0,0,0,0,0
0,4087,0,0,0.015800105975139443,0,0,0,0
0,4088,0,0,0.007625745592167995,0,0,0,0
0,4090,0.004424801530111198,0.004305872362774496,0,0,0,0,0
0,4091,0,0,0.012478492787183992,0,0,0,0
0,4092,0,0,0.009385533036514456,0,0,0,0
0,4093,0,0,0,0,0,0,0
0,4095,0.0032603800748187777,0,0,0,0,0,0
0,4096,0.003339472852914112,0,0,0,0,0,0
0,4097,0.004897013551111207,0.004765392338248453,0,0,0,0,0
0,4099,0.0034998430181670493,0.0034057747502171153,0,0,0,0,0
0,4100,0.0026759058929398177,0,0,0,0,0,0
0,4101,0.005340277708754894,0,0,0,0,0,0
0,4104,0.007891365786185578,0,0,0,0,0,0
0,4105,0,0,0.007547129658228119,0,0,0,0
0,4106,0.003321566832255055,0,0,0,0,0,0
0,4108,0,0,0,0.005106681982264918,0,0,0
0,4109,0,0,0.08134128631645861,0,0,0,0
0,4110,0.002458223072283999,0.0023921513126524976,0,0,0,0,0
0,4111,0,0,0.012133783041681672,0,0,0,0
0,4112,0,0,0.013812671261285426,0,0,0,0
0,4114,0,0,0.007419644359947239,0,0,0,0
0,4115,0.004521694994274217,0,0,0,0,0,0
0,4116,0,0.008091572225348046,0,0,0,0,0
0,4117,0,0.010131464382998813,0,0,0,0,0
0,4118,0,0,0.005794761822016841,0,0,0,0
0,4119,0,0,0.011498506442640747,0,0,0,0
0,4120,0.004710815317228652,0.0045841987132199955,0,0,0,0,0
0,4123,0.0026248822636252872,0.0025543310626628363,0,0,0,0,0
0,4124,0.004242960371339505,0,0,0,0,0,0
0,4125,0,0.005910020890082641,0,0,0,0,0
0,4126,0,0,0,0,0,0,0
0,4128,0,0,0.015800105975139443,0,0,0,0
0,4129,0,0.003330509009880825,0,0,0,0,0
0,4130,0,0,0.007419644359947239,0,0,0,0
0,4131,0,0,0.004297876185018361,0,0,0,0
0,4132,0,0.002172332002841187,0,0,0,0,0
0,4133,0,0,0.006440512406288512,0,0,0,0
0,4134,0,0,0.007296394453635823,0,0,0,0
0,4136,0,0,0,0,0,0,0
0,4137,0.003321566832255055,0,0,0,0,0,0
0,4138,0.0033038518091496947,0,0,0,0,0,0
0,4139,0,0,0,0.006718525557788063,0,0,0
0,4142,0,0,0.008287602756771255,0,0,0,0
0,4144,0.0020752837997171448,0,0,0,0,0,0
0,4145,0,0,0.010359503445964069,0,0,0,0
0,4146,0,0,0.04482070878662005,0,0,0,0
0,4148,0,0,0.009189182972989048,0,0,0,0
0,4149,0,0,0.01756971784435506,0,0,0,0
0,4150,0,0,0.006083697314527375,0,0,0,0
0,4151,0,0,0.004774379849009527,0,0,0,0
0,4152,0,0,0,0.006155622065108523,0,0,0
0,4153,0.002240405838030986,0,0,0,0,0,0
0,4154,0,0.0017834974283681341,0,0,0.0028956011186366255,0,0
0,4155,0.003277630763045332,0,0,0,0,0,0
0,4156,0.004009528894599144,0,0,0,0,0,0
0,4157,0,0,0.009345594598061203,0,0,0,0
0,4158,0.005580830758698809,0,0,0,0,0,0
0,4159,0,0,0.006186520367730656,0,0,0,0
0,4160,0,0,0,0.006041326695199346,0,0,0
0,4161,0,0,0.006384345146931345,0,0,0,0
0,4162,0,0,0.010661236556040692,0,0,0,0
0,4164,0.004783569221741836,0.0046549971489454,0,0,0,0,0
0,4165,0.004588683068263465,0,0,0,0,0,0
0,4167,0.005036359465167218,0,0,0,0,0,0
0,4168,0,0.004032255055440999,0,0,0,0,0
0,4169,0.0036873346084259984,0,0,0,0,0,0
0,4170,0,0.0035564727480143325,0,0,0,0,0
0,4171,0.0028351131085380676,0,0,0,0,0,0
0,4172,0.0038717013388472987,0,0,0,0,0,0
0,4173,0,0.0023593821165887644,0,0,0,0,0
0,4174,0.005294634309534768,0.00515232590417461,0,0,0,0,0
0,4176,0,0,0.007521283323782132,0,0,0,0
0,4177,0,0,0,0,0,0,0
0,4178,0,0.005910020890082641,0,0,0,0,0
0,4179,0.0027051188393692914,0.0026324110514778574,0,0,0,0,0
0,4180,0,0,0.0070166604809724685,0,0,0,0
0,4181,0,0,0,0,0,0,0
0,4184,0.01697184148535802,0,0,0,0,0,0
0,4185,0,0,0,0.010897512746842839,0,0,0
0,4187,0.006353561171441721,0,0,0,0,0,0
0,4188,0,0,0.015358144968841837,0,0,0,0
0,4189,0,0,0.01743027563924113,0,0,0,0
0,4190,0,0,0.005179751722982034,0,0,0,0
0,4191,0.004765170878581291,0.00463709331375715,0,0,0,0,0
0,4192,0.005844077492599696,0.005687001233853108,0,0,0,0,0
0,4193,0.003051587262145654,0,0,0,0,0,0
0,4194,0,0.005044536659317401,0,0,0,0,0
0,4197,0,0,0.012995353435173862,0,0,0,0
0,4198,0,0,0,0.008466840758699455,0,0,0
0,4199,0.004802110187717579,0,0,0,0,0,0
0,4200,0,0,0.006757583786290408,0,0,0,0
0,4201,0.0025079846729375212,0,0,0.004610486162125817,0,0,0
0,4202,0.004272222167003915,0.004157394005437444,0,0,0,0,0
0,4203,0.007508754111703851,0.007306934918647629,0,0.01380351614600093,0,0,0
0,4204,0.004783569221741836,0,0,0,0,0,0
0,4205,0,0,0,0.006544770586465958,0,0,0
0,4206,0,0,0.010028377765042843,0,0,0,0
0,4207,0.0014290016475560963,0.0013905931506076803,0,0.0026269667405884123,0,0,0
0,4209,0.0026416725552902676,0.002570670067328057,0,0,0,0,0
0,4210,0,0,0,0,0,0,0
0,4211,0,0,0.0430630339322428,0,0,0,0
0,4212,0.0027655009563194986,0,0,0.005083884294844092,0,0,0
0,4213,0,0,0.006169142501529164,0,0,0,0
0,4214,0,0.0034446978902195964,0,0,0,0,0
0,4215,0,0,0.019965588459494386,0,0,0,0
0,4217,0,0,0,0.005501401362536602,0,0,0
0,4218,0,0,0.006716252998606675,0,0,0,0
0,4219,0,0,0.004902265023536568,0.005083884294844092,0,0,0
0,4221,0,0.003504779830165287,0,0,0,0,0
0,4222,0.0055064196819161575,0,0,0,0,0,0
0,4223,0,0,0.003935868692731869,0,0,0,0
0,4224,0,0,0.006050178321058906,0,0,0,0
0,4225,0.0027716877593537705,0,0,0,0,0,0
0,4228,0,0,0.009112924193130218,0,0,0,0
0,4229,0.002586522815096316,0,0,0,0,0,0
0,4232,0,0.003139698597856403,0,0,0,0,0
0,4233,0,0,0,0,0,0,0.01729896822368886
0,4235,0.0031605725215079986,0,0,0,0,0,0
0,4236,0,0.0032762072325458118,0,0,0,0,0
0,8266,0,0,0,0,0,0.0045891065134441664,0
0,4238,0,0.0022203393399205505,0,0,0.0036048367517465176,0,0
0,4244,0,0,0.0041282231777150045,0,0,0,0
0,4248,0,0,0.007470118131103342,0,0,0,0
0,4250,0,0.001889724547926111,0,0,0.0030680663890256406,0,0
0,4252,0,0,0.006555864867296665,0,0,0,0
0,4253,0,0.002420972412804937,0,0,0,0,0
0,4254,0.0025284580172063994,0,0,0,0,0,0
0,4255,0.004287004942668289,0,0,0,0,0,0
0,4266,0,0,0,0,0.0040029168838412255,0,0
0,4268,0.0030071466709493577,0,0,0,0,0,0
0,4270,0.0032603800748187777,0.0031727480567812073,0,0,0,0,0
0,4272,0.003933156915654399,0.003827442100243996,0,0,0,0,0
0,4275,0,0.0032762072325458118,0,0,0,0,0
0,4281,0.004622926971757968,0,0,0,0,0,0
0,4283,0.0024878402177332037,0,0,0,0,0,0
0,4287,0,0,0,0,0,0,0
0,4288,0,0.0032762072325458118,0,0,0,0,0
0,4289,0.0034510986864377032,0,0,0,0,0,0
0,4290,0,0.003139698597856403,0,0,0,0,0
0,4292,0,0.0023096633363541355,0,0,0,0,0
0,4297,0,0,0.008350626351879782,0,0,0,0
0,4298,0.006770188133503473,0,0,0,0,0,0
0,4299,0.0024878402177332037,0,0,0,0,0,0
0,4305,0.002492845932457013,0,0,0,0,0,0
0,4306,0.005457904971062272,0,0,0,0,0,0
0,4307,0,0,0.004323257343591304,0,0,0,0
0,4310,0,0.0037442368371952135,0,0,0,0,0
0,4314,0.0030666941297800383,0,0,0,0,0,0
0,4317,0.0034801809787391447,0,0,0.00639769709014088,0,0,0
0,4318,0,0,0,0,0.0037426890175876843,0,0
0,4319,0,0,0.013988628856970591,0,0,0,0
0,4321,0,0,0.008855704558646704,0,0,0,0
0,4323,0,0.01269099222712483,0,0,0,0,0
0,4324,0,0.004352506359483245,0,0,0,0,0
0,4328,0.006194722142155678,0,0,0,0,0,0
0,4329,0,0.002752612469353559,0,0,0,0,0
0,4337,0,0,1.0981073652721913,0,0,0,0
0,4338,0,0,0.005317711211971871,0,0,0,0
0,4340,0,0,0,0,0,0,0
0,4341,0.004622926971757968,0,0,0,0,0,0
0,4345,0,0.0025543310626628363,0,0,0,0,0
0,4350,0,0.0032762072325458118,0,0,0,0,0
0,4351,0,0.002200080769300837,0,0,0,0,0
0,4355,0,0.002496157891463476,0,0,0,0,0
0,4356,0,0,0,0,0,0.00587135686278886,0
0,4357,0,0,0,0.005931198343984774,0,0,0
0,4359,0,0.0028038238641322297,0,0,0,0,0
0,4360,0,0,0.004022371301363338,0,0,0,0
0,4361,0,0,0.006050178321058906,0,0,0,0
0,4362,0,0,0.005095625824928962,0,0,0,0
0,4363,0,0.004352506359483245,0,0,0,0,0
0,4364,0,0,0.013310392306329593,0,0,0,0
0,4365,0,0,0,0.0072534400130259665,0,0,0
0,4366,0.001638815381522666,0.0015947675417683316,0,0,0.002589188301849681,0,0
0,4367,0,0,0,0,0,0,0.01729896822368886
0,4369,0,0.0025381984454249658,0,0,0,0,0
0,4370,0,0,0,0,0.004061050531531865,0,0
0,4381,0.004316879541571901,0,0,0,0,0,0
0,4382,0,0.002168424930893631,0,0,0,0,0
0,4386,0,0.0023640083560330562,0,0,0,0,0
0,4387,0,0,0.06274899230126807,0,0,0,0
0,4389,0.0036873346084259984,0,0,0,0,0,0
0,4390,0,0.002797318472336099,0,0,0,0,0
0,4391,0,0.002797318472336099,0,0,0,0,0
0,8320,0,0.003206500695683135,0,0.006057394053431259,0,0,0
0,4397,0.0027110381366107997,0,0,0,0,0,0
0,4398,0,0.0025543310626628363,0,0,0,0,0
0,4400,0,0.002137667130455423,0,0,0,0,0
0,4402,0.002978231799113307,0,0,0,0,0,0
0,4404,0,0,0.005119381656280612,0,0,0,0
0,4405,0.00404883800140894,0,0,0.007443072431667168,0,0,0
0,4406,0,0.0023779965711575126,0,0,0,0,0
0,4407,0,0.004368276310061083,0,0,0,0,0
0,4408,0,0,0.006820542641442182,0,0,0,0
0,4409,0.004571750658417474,0,0,0,0,0,0
0,4411,0.0025130718629434797,0,0,0,0,0,0
0,4412,0.0035911432708148855,0.003494621048048866,0,0.006601681635043923,0,0,0
0,4418,0,0,0.010167660789557326,0,0,0,0
0,4419,0,0,0.007900052987569722,0,0,0,0
0,4420,0,0.002200080769300837,0,0,0,0,0
0,4423,0.0037772695988754134,0.0036757446999294476,0,0,0.005967763281092558,0,0
0,4424,0,0.0028169258448057445,0,0,0,0,0
0,4425,0,0,0.004858882147222085,0,0,0,0
0,4428,0.0026416725552902676,0.002570670067328057,0,0,0,0,0
0,4429,0,0,0.006497676717586931,0,0,0,0
0,4431,0,0,0.004000391130317637,0,0,0,0
0,4434,0,0,0,0,0,0,0
0,4436,0,0.003415422837328212,0,0,0,0,0
0,4442,0,0,0.0034805304762985465,0,0,0,0
0,4443,0.0030819513145053123,0,0,0,0,0,0
0,4447,0,0,0.042234898664315054,0,0,0,0
0,4450,0,0,0,0.00785372470375915,0,0,0
0,4451,0.0029151633610144364,0,0,0,0,0,0
0,4454,0,0,0,0,0.005348159443164915,0,0
0,4456,0,0.003504779830165287,0,0,0,0,0
0,4457,0,0,0.007248233434139877,0,0,0,0
0,4458,0.004331973525982991,0,0,0,0,0,0
0,4459,0,0,0.007224390561001258,0,0,0,0
0,4461,0.005119605076161717,0.004982001080896111,0,0,0,0,0
0,4462,0.0077921033234662615,0,0,0,0,0,0
0,4463,0,0,0,0.00843548208922279,0,0,0
0,4464,0,0.002137667130455423,0,0,0,0,0
0,3475,0.007554539197750827,0.007351489399858895,0,0,0,0,0
0,4469,0,0,0.0094258142941819,0,0,0,0
0,4470,0.003431979026125029,0,0,0,0,0,0
0,4473,0,0,0.01689395946572602,0,0,0,0
0,4477,0,0,0,0.00843548208922279,0,0,0
0,4478,0.0009150254272017249,0,0,0,0,0,0
0,4480,0,0.002673268872675962,0,0,0,0,0
0,4481,0,0,0.00622157147462998,0,0,0,0
0,4482,0,0,0.00535662129401069,0,0,0,0
0,4483,0.003339472852914112,0.0032497149907732043,0,0,0,0,0
0,4484,0,0,0,0.004705744140682136,0,0,0
0,4486,0.0017699206120444792,0,0,0.003253685948700219,0,0,0
0,4487,0,0.002740100594492861,0,0,0,0,0
0,4489,0.002658679030968102,0,0,0,0.004200485742914933,0,0
0,4490,0,0,0.0054361750756049074,0.005637574663589488,0,0,0
0,4491,0,0,0.0030043977162029856,0,0,0,0
0,4492,0.006883024602395198,0,0,0,0,0,0
0,4495,0,0,0.011379350935463124,0,0,0,0
0,4496,0.002350938194366481,0.002287750021967474,0,0,0,0,0
0,4499,0.001969704973658403,0,0,0,0,0,0
0,4501,0,0,0.04575447355300797,0,0,0,0
0,8486,0.004440661033803353,0.004321305597049673,0,0,0,0,0
0,4505,0.0019419191668199616,0.001889724547926111,0,0,0,0,0
0,4508,0,0,0,0.008404354849041156,0,0,0
0,4510,0,0,0.009000880043214683,0,0,0,0
0,4511,0,0.004920996986027996,0,0,0,0,0
0,4514,0,0,0.009892859146596319,0,0,0,0
0,4515,0.002608304059855022,0,0,0,0,0.0058837176140789415,0
0,4516,0,0,0.01276869029386269,0,0,0,0
0,4517,0,0,0.005304866498899475,0,0,0,0
0,4518,0,0.002576162952087305,0,0,0,0,0
0,4519,0,0,0.013556881052743101,0,0,0,0
0,4520,0,0.0026039832863431075,0,0,0,0,0
0,4524,0.0018491707887031874,0.00179946904712964,0,0,0,0,0
0,8334,0,0,0,0,0,0,0
0,4527,0.003970975732151075,0,0,0,0,0,0
0,4529,0,0.003014110653942147,0,0,0,0,0
0,4530,0.0033484984552192855,0,0,0,0,0,0
0,4531,0,0,0,0,0,0,0
0,4532,0,0.0026439567139843394,0,0,0,0,0
0,4533,0,0,0,0,0.004774210624874046,0,0
0,4534,0,0,0.012133783041681672,0,0,0,0
0,4536,0.004301890376496998,0,0,0,0,0,0
0,4537,0,0,0,0,0,0,0
